Trace Label,"Tr 1 : 22 mA","Tr 2 : 27 mA","Tr 3 : 27 mA","Tr 4 : 27 mA","Tr 5 : 39 mA","Tr 6 : 39 mA","Tr 7 : 39 mA","Tr 8 : 47 mA","Tr 9 : 47 mA","Tr 10 : 47 mA","Tr 11 : 47 mA","Tr 12 : 47 mA","Tr 13 : 47 mA","Tr 14 : 47 mA","Tr 15 : 47 mA","Tr 16 : 47 mA","Tr 17 : 47 mA","Tr 18 : 47 mA","Tr 19 : 47 mA","Tr 20 : 53 mA","Tr 21 : 62 mA","Tr 22 : 70 mA","Tr 23 : 73 mA","Tr 24 : 73 mA"
Sensitivity (µV/Div),2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
Hicut,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00
Locut,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00
ms/Sample,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563
Samples,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640
Trace Data (µV),9086.608886719,3860.168457031,5884.704589844,3799.133300781,8602.600097656,3873.596191406,3731.994628906,8154.602050781,9655.761718750,4903.564453125,9240.112304688,6563.720703125,6034.545898438,3703.918457031,5776.062011719,5800.476074219,5689.086914063,3762.817382813,3543.395996094,9135.437011719,7004.089355469,9081.420898438,3722.839355469,3383.483886719
,26.855468750,43.029785156,20.141601563,-44.555664063,16.479492188,-25.329589844,-24.108886719,-35.095214844,-38.757324219,59.509277344,-54.321289063,-29.602050781,-21.667480469,61.645507813,48.828125000,-27.770996094,-49.743652344,-36.926269531,3.051757813,-54.321289063,-39.062500000,-31.738281250,8.239746094,7.629394531
,29.296875000,51.574707031,21.057128906,-46.691894531,13.732910156,-20.751953125,-24.719238281,-29.296875000,-37.841796875,66.223144531,-54.016113281,-27.465820313,-28.076171875,63.171386719,45.471191406,-24.108886719,-46.997070313,-39.062500000,3.967285156,-59.204101563,-41.503906250,-33.569335938,14.648437500,7.934570313
,34.179687500,58.593750000,25.024414063,-47.912597656,11.291503906,-16.784667969,-25.939941406,-23.803710938,-37.841796875,72.021484375,-52.185058594,-25.329589844,-34.179687500,63.781738281,42.724609375,-20.446777344,-45.166015625,-40.588378906,4.272460938,-64.392089844,-42.724609375,-35.400390625,21.667480469,7.629394531
,41.198730469,64.392089844,32.043457031,-47.912597656,8.850097656,-13.427734375,-28.991699219,-20.141601563,-38.146972656,76.599121094,-50.354003906,-23.193359375,-39.672851563,62.561035156,41.198730469,-16.174316406,-43.945312500,-41.198730469,3.967285156,-68.664550781,-43.029785156,-36.621093750,29.602050781,6.713867188
,50.048828125,67.749023438,40.588378906,-47.302246094,5.493164063,-11.291503906,-32.653808594,-17.700195313,-38.146972656,80.261230469,-47.912597656,-20.751953125,-45.471191406,60.424804688,40.283203125,-12.207031250,-43.640136719,-40.893554688,3.356933594,-71.105957031,-42.419433594,-36.621093750,36.621093750,5.493164063
,60.424804688,70.800781250,50.048828125,-45.471191406,2.746582031,-9.765625000,-35.705566406,-16.479492188,-37.231445313,83.007812500,-45.471191406,-18.615722656,-50.964355469,57.678222656,39.062500000,-9.155273438,-43.640136719,-40.588378906,3.662109375,-72.326660156,-41.809082031,-35.400390625,41.809082031,4.577636719
,70.495605469,73.547363281,59.509277344,-43.640136719,-0.610351563,-7.934570313,-37.841796875,-16.479492188,-35.400390625,85.449218750,-42.114257813,-17.395019531,-55.847167969,54.321289063,36.926269531,-6.713867188,-44.555664063,-40.893554688,6.103515625,-71.716308594,-41.198730469,-34.179687500,46.691894531,5.187988281
,78.735351563,75.073242188,67.138671875,-40.893554688,-4.272460938,-6.408691406,-37.841796875,-16.174316406,-32.653808594,86.364746094,-38.146972656,-16.784667969,-60.119628906,50.354003906,33.569335938,-5.187988281,-45.471191406,-42.724609375,11.596679688,-70.190429688,-40.283203125,-33.264160156,50.659179688,7.934570313
,85.144042969,75.683593750,73.547363281,-37.231445313,-7.934570313,-4.882812500,-37.536621094,-16.784667969,-29.602050781,85.449218750,-33.874511719,-17.395019531,-61.950683594,47.302246094,29.602050781,-4.882812500,-47.302246094,-45.166015625,18.310546875,-68.359375000,-39.672851563,-32.958984375,54.016113281,13.122558594
,89.111328125,74.462890625,78.735351563,-32.348632813,-12.817382813,-3.051757813,-36.926269531,-17.700195313,-25.939941406,83.312988281,-29.907226563,-18.310546875,-61.950683594,44.860839844,26.245117188,-4.272460938,-48.522949219,-46.997070313,26.550292969,-66.223144531,-38.757324219,-32.958984375,56.457519531,19.226074219
,91.857910156,71.716308594,82.397460938,-26.550292969,-18.615722656,-1.831054688,-36.010742188,-19.226074219,-22.277832031,79.956054688,-26.550292969,-19.531250000,-60.729980469,43.640136719,23.803710938,-3.356933594,-49.133300781,-47.607421875,34.179687500,-63.476562500,-37.536621094,-32.653808594,57.373046875,25.329589844
,93.688964844,68.664550781,84.838867188,-21.057128906,-25.939941406,-0.610351563,-35.705566406,-21.057128906,-18.920898438,76.293945313,-24.719238281,-20.446777344,-57.678222656,43.945312500,21.972656250,-2.746582031,-49.133300781,-46.691894531,40.588378906,-60.119628906,-35.705566406,-32.348632813,57.067871094,31.127929688
,95.214843750,65.002441406,86.669921875,-15.563964844,-32.958984375,-0.610351563,-35.400390625,-22.277832031,-14.953613281,72.631835938,-23.803710938,-20.751953125,-54.931640625,43.334960938,20.751953125,-1.525878906,-49.133300781,-45.166015625,45.471191406,-56.152343750,-32.958984375,-30.822753906,55.847167969,35.705566406
,95.825195313,61.645507813,86.975097656,-11.596679688,-39.367675781,-0.915527344,-35.095214844,-23.498535156,-11.291503906,68.969726563,-23.803710938,-20.446777344,-51.879882813,41.503906250,19.226074219,-0.610351563,-49.743652344,-43.640136719,47.912597656,-52.795410156,-29.907226563,-29.296875000,53.710937500,39.367675781
,95.520019531,59.204101563,86.059570313,-9.155273438,-44.860839844,-1.220703125,-33.874511719,-25.329589844,-7.019042969,66.833496094,-24.414062500,-19.531250000,-47.607421875,38.452148438,17.089843750,0.000000000,-51.879882813,-42.114257813,49.438476563,-50.048828125,-26.245117188,-27.160644531,51.879882813,41.809082031
,93.688964844,57.983398438,83.618164063,-7.629394531,-48.828125000,-0.305175781,-32.043457031,-27.770996094,-3.967285156,65.917968750,-25.329589844,-17.395019531,-43.334960938,35.095214844,14.343261719,0.915527344,-54.626464844,-40.588378906,49.743652344,-47.607421875,-22.583007813,-24.719238281,48.828125000,43.945312500
,90.026855469,58.288574219,80.261230469,-7.019042969,-51.879882813,3.051757813,-28.686523438,-31.433105469,-1.525878906,65.002441406,-26.855468750,-14.953613281,-38.757324219,32.043457031,11.291503906,0.915527344,-56.762695313,-38.757324219,49.438476563,-46.386718750,-18.920898438,-21.667480469,44.860839844,45.166015625
,85.449218750,58.898925781,75.683593750,-7.324218750,-54.626464844,9.460449219,-25.329589844,-35.095214844,0.000000000,63.476562500,-28.076171875,-11.901855469,-34.790039063,30.212402344,7.934570313,0.610351563,-57.678222656,-37.231445313,48.828125000,-45.471191406,-15.258789063,-18.310546875,40.893554688,46.081542969
,80.261230469,59.204101563,71.105957031,-7.934570313,-56.457519531,18.615722656,-21.972656250,-36.926269531,0.305175781,61.035156250,-29.296875000,-8.850097656,-31.738281250,28.991699219,4.272460938,0.305175781,-56.762695313,-35.095214844,46.386718750,-45.166015625,-12.207031250,-14.343261719,35.705566406,47.607421875
,75.378417969,58.898925781,66.833496094,-9.460449219,-57.983398438,29.296875000,-18.005371094,-37.841796875,0.915527344,57.983398438,-29.907226563,-5.493164063,-29.602050781,27.465820313,0.305175781,0.610351563,-55.541992188,-32.348632813,43.640136719,-45.471191406,-9.460449219,-10.070800781,33.569335938,48.828125000
,72.021484375,57.373046875,63.171386719,-11.291503906,-59.204101563,39.672851563,-14.343261719,-37.231445313,1.831054688,54.931640625,-30.212402344,-0.305175781,-28.076171875,25.634765625,-4.577636719,3.662109375,-54.321289063,-28.991699219,40.588378906,-46.691894531,-7.324218750,-6.103515625,32.043457031,50.659179688
,70.800781250,56.152343750,61.035156250,-12.817382813,-58.898925781,48.828125000,-10.375976563,-36.315917969,3.051757813,52.795410156,-30.822753906,5.493164063,-27.160644531,22.888183594,-10.375976563,8.544921875,-53.710937500,-24.108886719,37.536621094,-47.912597656,-5.493164063,-2.746582031,30.212402344,52.185058594
,69.885253906,55.541992188,59.814453125,-14.038085938,-58.288574219,56.152343750,-6.103515625,-35.705566406,4.577636719,50.964355469,-32.958984375,14.953613281,-26.245117188,20.141601563,-17.089843750,15.258789063,-53.405761719,-19.226074219,35.400390625,-49.133300781,-3.967285156,-0.915527344,28.076171875,52.490234375
,68.359375000,54.321289063,57.678222656,-14.648437500,-56.457519531,61.035156250,-3.051757813,-34.790039063,5.798339844,48.828125000,-36.010742188,26.855468750,-26.245117188,17.089843750,-23.498535156,23.193359375,-52.185058594,-13.427734375,34.790039063,-49.743652344,-3.051757813,-0.305175781,24.414062500,51.879882813
,65.917968750,53.100585938,54.626464844,-16.174316406,-53.710937500,65.307617188,-0.305175781,-34.179687500,6.103515625,46.691894531,-39.062500000,38.452148438,-26.550292969,13.732910156,-29.296875000,30.212402344,-51.269531250,-7.934570313,35.705566406,-49.438476563,-2.136230469,-0.305175781,20.751953125,50.964355469
,61.645507813,50.964355469,50.659179688,-18.920898438,-50.659179688,68.054199219,1.220703125,-32.958984375,6.408691406,43.945312500,-41.503906250,50.048828125,-27.160644531,10.681152344,-34.484863281,36.315917969,-49.438476563,-2.746582031,38.146972656,-50.048828125,-1.220703125,0.000000000,18.005371094,50.354003906
,57.373046875,47.607421875,46.691894531,-22.583007813,-46.997070313,70.190429688,2.746582031,-32.043457031,6.103515625,41.198730469,-42.114257813,58.288574219,-27.770996094,7.324218750,-39.062500000,41.198730469,-46.997070313,1.831054688,39.978027344,-51.269531250,-0.305175781,0.000000000,15.869140625,51.879882813
,53.710937500,43.640136719,43.334960938,-25.939941406,-43.029785156,71.105957031,3.967285156,-30.212402344,6.713867188,38.146972656,-41.198730469,62.866210938,-27.160644531,3.356933594,-43.029785156,44.555664063,-44.555664063,5.187988281,39.672851563,-54.016113281,1.220703125,0.610351563,14.038085938,52.795410156
,50.354003906,38.757324219,40.588378906,-27.465820313,-38.757324219,70.495605469,5.493164063,-28.076171875,9.155273438,35.095214844,-39.672851563,65.307617188,-25.939941406,-1.220703125,-47.302246094,47.302246094,-41.503906250,8.544921875,37.231445313,-57.373046875,2.441406250,1.220703125,12.207031250,52.490234375
,47.912597656,33.264160156,38.146972656,-27.770996094,-33.264160156,69.274902344,7.324218750,-25.024414063,13.732910156,31.127929688,-38.452148438,65.612792969,-26.245117188,-6.713867188,-51.879882813,49.133300781,-38.146972656,10.681152344,32.348632813,-59.814453125,2.441406250,1.220703125,10.070800781,50.659179688
,45.166015625,28.076171875,35.705566406,-26.855468750,-27.465820313,67.138671875,9.155273438,-21.362304688,21.667480469,27.160644531,-37.841796875,66.223144531,-28.381347656,-12.817382813,-56.457519531,49.438476563,-34.790039063,12.207031250,26.855468750,-60.424804688,1.525878906,1.220703125,7.324218750,46.386718750
,42.419433594,22.583007813,32.958984375,-25.939941406,-22.277832031,63.781738281,11.291503906,-17.700195313,25.634765625,21.667480469,-36.926269531,67.749023438,-32.043457031,-19.226074219,-60.424804688,49.133300781,-30.822753906,13.122558594,21.667480469,-59.204101563,0.000000000,0.305175781,4.272460938,42.419433594
,38.452148438,16.784667969,29.296875000,-25.939941406,-18.005371094,59.509277344,13.427734375,-14.038085938,28.381347656,15.563964844,-36.315917969,70.495605469,-36.315917969,-24.719238281,-63.476562500,46.997070313,-26.550292969,13.427734375,17.700195313,-57.373046875,-1.220703125,-1.525878906,0.915527344,38.757324219
,33.874511719,10.681152344,25.329589844,-26.550292969,-15.258789063,54.931640625,14.648437500,-10.070800781,28.686523438,8.850097656,-35.400390625,73.852539063,-38.757324219,-29.602050781,-65.612792969,44.250488281,-22.888183594,13.427734375,15.563964844,-55.847167969,-0.610351563,-3.356933594,-2.136230469,35.095214844
,29.296875000,3.051757813,21.667480469,-26.855468750,-13.732910156,50.964355469,15.258789063,-5.798339844,24.414062500,1.525878906,-33.874511719,76.904296875,-39.062500000,-34.179687500,-66.223144531,41.198730469,-19.226074219,13.122558594,14.648437500,-55.236816406,2.441406250,-4.882812500,-5.798339844,32.043457031
,24.108886719,-4.272460938,18.005371094,-27.160644531,-13.122558594,48.828125000,15.563964844,-2.136230469,27.465820313,-4.577636719,-31.738281250,79.345703125,-37.841796875,-38.757324219,-65.917968750,36.926269531,-16.174316406,13.122558594,15.258789063,-54.931640625,7.019042969,-4.272460938,-10.070800781,28.076171875
,20.141601563,-11.596679688,14.343261719,-26.855468750,-13.427734375,47.912597656,16.174316406,0.915527344,31.433105469,-10.375976563,-28.991699219,81.176757813,-37.231445313,-43.334960938,-64.392089844,32.958984375,-14.343261719,12.817382813,16.479492188,-54.626464844,12.512207031,-0.610351563,-15.258789063,24.414062500
,15.563964844,-18.310546875,10.070800781,-25.634765625,-14.343261719,46.691894531,18.920898438,3.967285156,37.231445313,-15.563964844,-25.329589844,82.092285156,-36.926269531,-48.217773438,-61.950683594,29.296875000,-13.732910156,11.596679688,17.395019531,-54.626464844,18.615722656,5.493164063,-22.277832031,20.446777344
,11.291503906,-23.803710938,4.882812500,-23.803710938,-15.563964844,44.250488281,24.414062500,6.103515625,44.250488281,-19.836425781,-21.667480469,82.092285156,-37.536621094,-52.185058594,-59.204101563,27.160644531,-14.038085938,10.070800781,17.700195313,-53.710937500,23.803710938,13.122558594,-29.907226563,17.395019531
,6.408691406,-28.991699219,-1.525878906,-20.751953125,-17.700195313,39.978027344,32.348632813,7.934570313,46.997070313,-24.414062500,-17.089843750,83.007812500,-38.146972656,-55.541992188,-55.847167969,27.465820313,-14.343261719,7.934570313,16.784667969,-52.185058594,28.381347656,21.362304688,-38.452148438,14.648437500
,0.000000000,-33.569335938,-8.544921875,-17.700195313,-19.836425781,35.705566406,42.114257813,9.765625000,48.522949219,-28.991699219,-12.817382813,84.228515625,-38.146972656,-57.373046875,-52.185058594,27.465820313,-14.648437500,7.019042969,14.648437500,-50.354003906,32.653808594,30.212402344,-47.302246094,12.512207031
,-6.103515625,-37.536621094,-14.648437500,-14.038085938,-22.277832031,32.348632813,52.185058594,11.291503906,48.522949219,-33.569335938,-8.850097656,88.195800781,-37.536621094,-57.983398438,-47.607421875,26.550292969,-14.648437500,8.850097656,10.375976563,-47.607421875,36.315917969,38.146972656,-55.847167969,10.375976563
,-12.817382813,-40.893554688,-20.141601563,-10.070800781,-23.803710938,29.602050781,61.645507813,12.817382813,46.997070313,-37.841796875,-5.187988281,92.468261719,-36.010742188,-57.678222656,-43.640136719,24.108886719,-14.038085938,13.427734375,5.187988281,-44.250488281,39.367675781,46.081542969,-64.392089844,6.713867188
,-19.226074219,-44.250488281,-23.498535156,-6.408691406,-24.719238281,27.160644531,69.274902344,14.343261719,44.860839844,-41.809082031,-2.746582031,94.909667969,-33.569335938,-56.152343750,-39.978027344,19.836425781,-14.038085938,20.751953125,-1.525878906,-40.893554688,42.114257813,53.100585938,-72.326660156,1.831054688
,-23.498535156,-46.997070313,-25.634765625,-2.746582031,-26.245117188,24.414062500,75.073242188,15.258789063,41.809082031,-44.250488281,-0.915527344,95.520019531,-30.822753906,-53.710937500,-37.536621094,15.869140625,-14.648437500,29.296875000,-8.850097656,-37.231445313,44.250488281,58.898925781,-80.261230469,-3.662109375
,-27.160644531,-49.743652344,-28.381347656,0.000000000,-28.381347656,21.362304688,79.345703125,15.869140625,38.452148438,-45.471191406,0.305175781,93.383789063,-27.465820313,-50.354003906,-36.010742188,13.427734375,-15.563964844,37.536621094,-16.174316406,-33.874511719,45.471191406,64.086914063,-88.500976563,-10.070800781
,-30.517578125,-50.964355469,-31.738281250,2.746582031,-32.348632813,18.005371094,82.092285156,15.563964844,36.621093750,-44.860839844,1.220703125,90.026855469,-23.803710938,-45.776367188,-35.095214844,11.901855469,-16.174316406,45.166015625,-23.803710938,-31.433105469,46.386718750,66.223144531,-96.435546875,-16.479492188
,-33.264160156,-50.659179688,-35.705566406,5.493164063,-36.621093750,14.343261719,83.618164063,15.258789063,35.705566406,-43.334960938,2.136230469,86.364746094,-19.226074219,-41.198730469,-34.790039063,11.596679688,-15.563964844,50.964355469,-31.127929688,-28.991699219,46.997070313,66.223144531,-102.539062500,-22.888183594
,-36.621093750,-49.743652344,-40.588378906,7.629394531,-39.367675781,10.986328125,84.228515625,15.563964844,36.315917969,-41.198730469,3.051757813,82.397460938,-14.953613281,-36.621093750,-34.790039063,10.681152344,-12.512207031,54.931640625,-37.841796875,-27.160644531,46.691894531,64.392089844,-106.506347656,-28.991699219
,-39.672851563,-46.997070313,-44.860839844,9.765625000,-41.198730469,7.324218750,83.312988281,17.089843750,37.536621094,-38.757324219,3.967285156,78.125000000,-10.375976563,-32.653808594,-35.400390625,9.460449219,-7.019042969,57.678222656,-44.555664063,-25.634765625,45.776367188,60.729980469,-106.506347656,-35.095214844
,-41.809082031,-43.945312500,-48.217773438,11.596679688,-41.198730469,3.662109375,81.176757813,20.751953125,36.621093750,-36.315917969,5.798339844,72.631835938,-6.713867188,-29.296875000,-36.315917969,7.019042969,0.000000000,59.509277344,-50.659179688,-24.414062500,44.555664063,56.152343750,-104.675292969,-40.893554688
,-43.029785156,-40.588378906,-50.659179688,13.427734375,-41.198730469,0.000000000,78.125000000,27.160644531,34.484863281,-32.043457031,7.324218750,66.833496094,-4.272460938,-26.855468750,-37.231445313,3.662109375,8.239746094,61.035156250,-56.152343750,-24.108886719,42.724609375,50.964355469,-101.928710938,-46.386718750
,-42.724609375,-35.705566406,-51.574707031,14.953613281,-41.809082031,-4.577636719,73.547363281,35.400390625,30.822753906,-27.770996094,8.850097656,59.204101563,-1.831054688,-25.024414063,-38.452148438,0.000000000,16.479492188,62.255859375,-61.645507813,-24.414062500,42.114257813,45.776367188,-98.571777344,-51.879882813
,-41.503906250,-30.517578125,-51.574707031,16.479492188,-42.114257813,-10.070800781,68.054199219,45.471191406,27.160644531,-23.193359375,9.460449219,51.574707031,-0.305175781,-24.108886719,-38.757324219,-3.662109375,24.108886719,61.645507813,-66.223144531,-25.024414063,42.419433594,41.503906250,-96.435546875,-57.983398438
,-38.452148438,-25.329589844,-49.743652344,18.005371094,-43.029785156,-15.869140625,63.171386719,55.541992188,24.414062500,-18.615722656,9.155273438,43.945312500,0.915527344,-23.193359375,-39.367675781,-7.324218750,29.907226563,60.119628906,-70.190429688,-25.329589844,41.809082031,39.062500000,-94.909667969,-63.476562500
,-35.095214844,-19.836425781,-46.691894531,19.226074219,-43.640136719,-22.277832031,58.898925781,65.002441406,21.972656250,-15.563964844,9.460449219,36.926269531,1.831054688,-22.888183594,-40.588378906,-11.596679688,33.874511719,57.678222656,-72.937011719,-25.939941406,39.978027344,38.146972656,-93.688964844,-68.359375000
,-31.433105469,-15.563964844,-43.334960938,19.836425781,-43.334960938,-28.076171875,57.373046875,72.937011719,20.751953125,-12.817382813,10.070800781,31.127929688,2.746582031,-23.498535156,-43.334960938,-16.479492188,36.926269531,54.016113281,-74.462890625,-25.939941406,36.926269531,37.536621094,-93.688964844,-72.021484375
,-26.245117188,-11.596679688,-39.367675781,20.446777344,-42.419433594,-33.264160156,57.373046875,78.735351563,18.615722656,-10.986328125,12.817382813,25.939941406,3.662109375,-24.414062500,-46.997070313,-22.277832031,39.367675781,50.048828125,-74.768066406,-26.245117188,32.348632813,36.010742188,-93.383789063,-73.547363281
,-20.751953125,-8.544921875,-34.484863281,21.362304688,-41.198730469,-38.146972656,57.067871094,83.007812500,16.174316406,-9.765625000,18.920898438,20.446777344,5.187988281,-25.634765625,-50.048828125,-28.991699219,41.198730469,46.081542969,-74.157714844,-26.245117188,28.686523438,33.569335938,-93.994140625,-74.157714844
